model,query,has_history,turn,gt_intent,gt_scope,gt_conf,pred_raw,pred_intent,pred_scope,pred_conf,route_ok,latency_ms
Qwen3-4B-v7,Hà Nội chiều nay có mưa không?,False,1,rain_query,city,0.85,"{""intent"": ""rain_query"", ""scope"": ""city"", ""confidence"": 0.85}",rain_query,city,0.85,True,2029.4
Qwen3-4B-v7,3 ngày tới Hà Nội có nóng không?,False,1,daily_forecast,city,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",daily_forecast,city,0.85,True,2117.3
Qwen3-4B-v7,toc do gio o quan thanh xuan bao nhieu?,False,1,wind_query,district,0.85,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.92}",wind_query,district,0.92,True,2033.6
Qwen3-4B-v7,"Trong 3 giờ tới, phường Xuân Đỉnh có khả năng xuất hiện giông bão không?",False,1,weather_alert,ward,0.92,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.92}",weather_alert,ward,0.92,True,2049.8
Qwen3-4B-v7,Hôm nay Hà Nội có chỉ số UV cao không?,True,2,expert_weather_param,city,0.8,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""UV Hà Nội hôm nay có cao không?""}",expert_weather_param,city,0.8,True,3882.4
Qwen3-4B-v7,"Chào bạn, hôm nay thời tiết Hà Nội thế nào?",False,1,current_weather,city,0.92,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,False,2122.5
Qwen3-4B-v7,Gió ở quận Thanh Trì hiện tại ra sao?,False,1,wind_query,district,0.92,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.92}",wind_query,district,0.92,True,2030.9
Qwen3-4B-v7,Hôm nay ở Tây Hồ và Hoàng Mai nơi nào ẩm hơn?,False,1,location_comparison,district,0.74,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.74}",location_comparison,district,0.74,True,2036.4
Qwen3-4B-v7,"du bao thoi tiet phu dong, gia lam 3 gio nua",False,1,daily_forecast,ward,0.74,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.74}",daily_forecast,ward,0.74,True,2123.2
Qwen3-4B-v7,Bạn có thể cho tôi biết mấy giờ rồi không?,True,2,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2265.0
Qwen3-4B-v7,"Nhiệt độ ở Đông Anh, Đông Anh hiện tại bao nhiêu?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,2035.6
Qwen3-4B-v7,Hà Nội thời tiết đẹp nhỉ bạn?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2118.7
Qwen3-4B-v7,ở đó có sương sáng?,True,2,humidity_fog_query,ward,0.8,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Phúc Lộc có sương sáng không?""}",humidity_fog_query,ward,0.8,True,3975.1
Qwen3-4B-v7,Sáng ngày mai quận Đống Đa thế nào?,True,2,hourly_forecast,district,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.8}",daily_forecast,district,0.8,False,2170.0
Qwen3-4B-v7,Chỗ đó tối nay có mưa không?,True,2,hourly_forecast,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Tối nay Phường Hoàn Kiếm có mưa không?""}",rain_query,ward,0.8,False,4067.4
Qwen3-4B-v7,Huyện Mỹ Đức tuần này có cảnh báo lũ không?,False,1,weather_alert,district,0.92,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.92}",weather_alert,district,0.92,True,2031.7
Qwen3-4B-v7,Ở Văn Miếu hôm nay mặc gì cho phù hợp?,False,1,smalltalk_weather,district,0.85,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.85}",smalltalk_weather,district,0.85,True,2122.2
Qwen3-4B-v7,Ba Đình so với hôm qua thế nào?,False,1,seasonal_context,ward,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.74, ""rewritten_query"": ""Phường Ba Đình hôm nay so với hôm qua thế nào?""}",seasonal_context,ward,0.74,True,4031.8
Qwen3-4B-v7,phường Ngọc Hà cuối tuần trời thế nào?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2114.3
Qwen3-4B-v7,Có phù hợp chạy bộ sáng mai không?,True,2,activity_weather,ward,0.8,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Sáng mai ở phường Láng có phù hợp chạy bộ không?""}",activity_weather,ward,0.8,True,4070.1
Qwen3-4B-v7,Xã Mê Linh cụ thể có gió không?,True,2,wind_query,ward,0.85,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.85, ""rewritten_query"": ""Xã Mê Linh cụ thể có gió không?""}",wind_query,ward,0.85,True,3886.4
Qwen3-4B-v7,"Nhiệt độ ở Thường Tín, Thường Tín hiện tại bao nhiêu?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,2035.1
Qwen3-4B-v7,Trời ở Nam Từ Liêm hôm nay đẹp không?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.62}",smalltalk_weather,district,0.62,True,2119.2
Qwen3-4B-v7,o do co nang khong?,True,2,current_weather,ward,0.8,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Nhiệt độ ở phường Xuân Phương có thay đổi không?""}",temperature_query,ward,0.8,False,4067.3
Qwen3-4B-v7,Cần chuẩn bị gì?,True,2,weather_alert,city,0.8,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay đi làm ở Hà Nội cần chuẩn bị gì không?""}",smalltalk_weather,city,0.8,False,4258.0
Qwen3-4B-v7,Hôm qua ở Thanh Xuân có mưa to không?,False,1,historical_weather,district,0.74,"{""intent"": ""historical_weather"", ""scope"": ""district"", ""confidence"": 0.74}",historical_weather,district,0.74,True,2118.2
Qwen3-4B-v7,Hà Đông bây giờ độ ẩm khoảng bao nhiêu phần trăm vậy?,False,1,humidity_fog_query,district,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""ward"", ""confidence"": 0.74, ""rewritten_query"": ""Phường Hà Đông bây giờ độ ẩm khoảng bao nhiêu phần trăm?""}",humidity_fog_query,ward,0.74,False,4358.0
Qwen3-4B-v7,Cho mình biết thời tiết hiện tại ở khu vực Nam Từ Liêm với.,False,1,current_weather,district,0.85,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.85}",current_weather,district,0.85,True,2038.2
Qwen3-4B-v7,"Hôm nay nhiệt độ ở Mê Linh, Mê Linh ra sao vậy?",False,1,temperature_query,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,True,2046.1
Qwen3-4B-v7,Đêm nay ở Đông Anh nhiệt độ thấp nhất khoảng bao nhiêu độ?,False,1,temperature_query,district,0.74,"{""intent"": ""temperature_query"", ""scope"": ""district"", ""confidence"": 0.74}",temperature_query,district,0.74,True,2034.6
Qwen3-4B-v7,Có nên leo núi ở Phúc Thọ tối nay không?,False,1,activity_weather,district,0.74,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",activity_weather,ward,0.74,False,2031.7
Qwen3-4B-v7,cho hoi ngoai troi dang the nao?,False,1,current_weather,city,0.85,"{""intent"": ""current_weather"", ""scope"": ""city"", ""confidence"": 0.85}",current_weather,city,0.85,True,2028.4
Qwen3-4B-v7,Trời bây giờ có lạnh ở Hà Nội không?,False,1,current_weather,city,0.92,"{""intent"": ""temperature_query"", ""scope"": ""city"", ""confidence"": 0.92}",temperature_query,city,0.92,False,2028.7
Qwen3-4B-v7,Dự báo thời tiết Hà Nội theo giờ tối nay,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,2211.8
Qwen3-4B-v7,Tuần trước nhiệt độ trung bình ở Hà Nội là bao nhiêu?,False,1,historical_weather,city,0.85,"{""intent"": ""historical_weather"", ""scope"": ""city"", ""confidence"": 0.85}",historical_weather,city,0.85,True,2123.8
Qwen3-4B-v7,bữa nay ở Lăng Bác thì nên chọn đồ như thế nào cho hợp lý?,False,1,smalltalk_weather,ward,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""ward"", ""confidence"": 0.62}",smalltalk_weather,ward,0.62,True,2130.7
Qwen3-4B-v7,Phường Nghĩa Đô buổi tối nhiệt độ bao nhiêu?,False,1,temperature_query,ward,0.92,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.92}",temperature_query,ward,0.92,True,2032.5
Qwen3-4B-v7,"toi nay phuong nhat tan, tay ho co mua rao hay giong khong?",False,1,weather_alert,ward,0.74,"{""intent"": ""weather_alert"", ""scope"": ""ward"", ""confidence"": 0.74}",weather_alert,ward,0.74,True,2058.6
Qwen3-4B-v7,Có cảnh báo gì đặc biệt ở Sơn Tây hôm nay không?,False,1,weather_alert,district,0.74,"{""intent"": ""weather_alert"", ""scope"": ""district"", ""confidence"": 0.74}",weather_alert,district,0.74,True,2032.7
Qwen3-4B-v7,Tóm tắt tình hình thời tiết ở Sóc Sơn trong 5 ngày tới.,False,1,weather_overview,district,0.74,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,True,2124.6
Qwen3-4B-v7,Ngày mai Phường Tây Hồ với Phường Phú Thượng đâu có mưa?,False,1,location_comparison,ward,0.92,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.92}",location_comparison,ward,0.92,True,2035.6
Qwen3-4B-v7,Bây giờ độ ẩm ở Cầu Giấy khoảng bao nhiêu phần trăm?,False,1,humidity_fog_query,district,0.74,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.74}",humidity_fog_query,district,0.74,True,2212.7
Qwen3-4B-v7,Gió ở Sơn Đồng hiện tại mạnh không?,False,1,wind_query,ward,0.85,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.85}",wind_query,ward,0.85,True,2026.3
Qwen3-4B-v7,Hôm nay có thể đi leo núi ở Hà Nội được không vậy?,False,1,activity_weather,city,0.92,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.92}",activity_weather,city,0.92,True,2032.5
Qwen3-4B-v7,Mưa to ghê!,False,1,weather_alert,city,0.85,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.85}",weather_alert,city,0.85,True,2027.4
Qwen3-4B-v7,ngày mai gió thế nào?,True,2,wind_query,ward,0.8,"{""intent"": ""wind_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Xã Phượng Dực ngày mai gió thế nào?""}",wind_query,ward,0.8,True,3783.0
Qwen3-4B-v7,Hôm nay thời tiết ở Mê Linh thế nào nhỉ?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,False,2123.6
Qwen3-4B-v7,Chỗ đó thì thế nào?,True,2,location_comparison,district,0.8,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Thời tiết ở Huyện Sóc Sơn và Huyện Đông Anh hiện tại thế nào?""}",location_comparison,district,0.8,True,4641.8
Qwen3-4B-v7,Khu đó hôm nay nhìn chung thế nào?,True,2,weather_overview,ward,0.8,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Nhìn chung thời tiết Phường Hà Đông hôm nay thế nào?""}",weather_overview,ward,0.8,True,4356.8
Qwen3-4B-v7,Huyện Sóc Sơn cuối tuần này thế nào?,False,1,daily_forecast,district,0.92,"{""intent"":""daily_forecast"",""scope"":""district"",""confidence"":0.92,""rewritten_query"":""Dự báo Huyện Sóc Sơn cuối tuần này thế nào?""}",daily_forecast,district,0.92,True,3393.5
Qwen3-4B-v7,Khoảng 7 giờ sáng mai ở Hoàn Kiếm trời như thế nào?,False,1,hourly_forecast,district,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",hourly_forecast,district,0.74,True,2210.9
Qwen3-4B-v7,Đại Mỗ hôm nay có mưa không?,False,1,rain_query,ward,0.85,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.85}",rain_query,ward,0.85,True,2030.8
Qwen3-4B-v7,Dự báo ngày mai?,False,1,weather_overview,city,0.85,"{""intent"": ""daily_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",daily_forecast,city,0.85,False,2114.7
Qwen3-4B-v7,toc do gio o quan thanh xuan bao nhieu?,False,1,wind_query,district,0.85,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.92}",wind_query,district,0.92,True,2031.6
Qwen3-4B-v7,Mấy ngày nay nhiệt độ tăng hay giảm?,False,1,seasonal_context,city,0.85,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,2118.5
Qwen3-4B-v7,Cho mình xem dự báo theo giờ Hà Nội trưa nay,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,2211.8
Qwen3-4B-v7,Ngày mai mặc gì?,True,2,smalltalk_weather,city,0.8,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm mai ở Hà Nội nên mặc gì?""}",smalltalk_weather,city,0.8,True,3779.9
Qwen3-4B-v7,Có mấy độ ẩm ở đây?,True,2,humidity_fog_query,district,0.8,"{""intent"": ""humidity_fog_query"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Có bao nhiêu độ ẩm ở quận Nam Từ Liêm hôm nay?""}",humidity_fog_query,district,0.8,True,4650.7
Qwen3-4B-v7,Hà Nội hôm nay có thấy sương mù xuất hiện không?,False,1,humidity_fog_query,city,0.92,"{""intent"": ""humidity_fog_query"", ""scope"": ""city"", ""confidence"": 0.92}",humidity_fog_query,city,0.92,True,2211.6
Qwen3-4B-v7,Dự báo thời tiết Xã Vật Lại ngày mai?,False,1,daily_forecast,ward,0.92,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.92}",daily_forecast,ward,0.92,True,2122.0
Qwen3-4B-v7,khu đó dự báo ngày mai thế nào?,True,2,daily_forecast,ward,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Hà Đông ngày mai dự báo thế nào?""}",daily_forecast,ward,0.8,True,3879.4
Qwen3-4B-v7,"Lúc này tại Thiên Lộc, Đông Anh thời tiết thế nào nhỉ?",False,1,current_weather,ward,0.74,"{""intent"": ""current_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",current_weather,ward,0.74,True,2035.0
Qwen3-4B-v7,Phường Yên Hòa tháng này có gì bất thường?,True,2,seasonal_context,ward,0.8,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.8}",seasonal_context,ward,0.8,True,2171.4
Qwen3-4B-v7,Yên Sở tổng quan thời tiết hôm nay?,False,1,weather_overview,ward,0.85,"{""intent"": ""weather_overview"", ""scope"": ""ward"", ""confidence"": 0.85}",weather_overview,ward,0.85,True,2118.5
Qwen3-4B-v7,Ngày mai ở Đan Phượng có thuận lợi để làm nông ngoài trời không?,False,1,activity_weather,district,0.74,"{""intent"": ""activity_weather"", ""scope"": ""district"", ""confidence"": 0.74}",activity_weather,district,0.74,True,2037.6
Qwen3-4B-v7,Bạn có thể dự báo thời tiết Sapa không?,False,1,smalltalk_weather,city,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""city"", ""confidence"": 0.62}",smalltalk_weather,city,0.62,True,2119.8
Qwen3-4B-v7,Có cảnh báo mưa lớn ở Hà Nội tối nay không?,False,1,weather_alert,city,0.85,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.85}",weather_alert,city,0.85,True,2030.3
Qwen3-4B-v7,Thời tiết Xã Chuyên Mỹ sáng nay có ổn để đạp xe không?,False,1,activity_weather,ward,0.92,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",activity_weather,ward,0.92,True,2035.7
Qwen3-4B-v7,anh huong den khu nao?,True,2,weather_alert,city,0.8,"{""intent"": ""weather_alert"", ""scope"": ""city"", ""confidence"": 0.8, ""rewritten_query"": ""Cảnh báo thời tiết hôm nay ảnh hưởng đến khu vực nào ở Hà Nội?""}",weather_alert,city,0.8,True,4442.7
Qwen3-4B-v7,So sánh thời tiết hôm nay giữa Đống Đa và Hai Bà Trưng?,False,1,location_comparison,district,0.74,"{""intent"": ""location_comparison"", ""scope"": ""district"", ""confidence"": 0.74}",location_comparison,district,0.74,True,2038.7
Qwen3-4B-v7,Giờ này trời ở Nam Từ Liêm có đẹp không nhỉ?,False,1,current_weather,district,0.85,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.62}",smalltalk_weather,district,0.62,False,2123.3
Qwen3-4B-v7,Trời hôm nay ở Hà Nội có gió lùa mạnh không ta?,False,1,wind_query,city,0.92,"{""intent"": ""wind_query"", ""scope"": ""city"", ""confidence"": 0.85}",wind_query,city,0.85,True,2033.9
Qwen3-4B-v7,Nơi đó ngày mai dự báo sao?,True,2,daily_forecast,district,0.8,"{""intent"": ""daily_forecast"", ""scope"": ""district"", ""confidence"": 0.8, ""rewritten_query"": ""Huyện Gia Lâm ngày mai dự báo thế nào?""}",daily_forecast,district,0.8,True,3969.5
Qwen3-4B-v7,Thời tiết ở Hoài Đức hôm nay có cần mang theo dù không?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""rain_query"", ""scope"": ""district"", ""confidence"": 0.74}",rain_query,district,0.74,False,2034.4
Qwen3-4B-v7,Cho mình biết áp suất ở Xã Gia Lâm,False,1,expert_weather_param,ward,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.92}",expert_weather_param,ward,0.92,True,2121.5
Qwen3-4B-v7,Phường Yên Nghĩa hôm nay có mưa không?,False,1,rain_query,ward,0.92,"{""intent"":""rain_query"",""scope"":""ward"",""confidence"":0.92,""rewritten_query"":""Phường Yên Nghĩa hôm nay có mưa không?""}",rain_query,ward,0.92,True,3214.5
Qwen3-4B-v7,Phường Thanh Xuân nóng hơn hay mát hơn xung quanh?,False,1,location_comparison,ward,0.92,"{""intent"": ""location_comparison"", ""scope"": ""ward"", ""confidence"": 0.92}",location_comparison,ward,0.92,True,2031.3
Qwen3-4B-v7,"Tối nay ở phường Khương Trung, Thanh Xuân nhiệt độ khoảng bao nhiêu độ?",False,1,hourly_forecast,ward,0.74,"{""intent"": ""temperature_query"", ""scope"": ""ward"", ""confidence"": 0.74}",temperature_query,ward,0.74,False,2047.4
Qwen3-4B-v7,Bên Hoài Đức giờ này thì trời có mây không?,False,1,current_weather,district,0.74,"{""intent"": ""current_weather"", ""scope"": ""district"", ""confidence"": 0.74}",current_weather,district,0.74,True,2030.2
Qwen3-4B-v7,Trời ở Mê Linh hôm nay có mát mẻ không nhỉ?,False,1,smalltalk_weather,district,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""district"", ""confidence"": 0.62}",smalltalk_weather,district,0.62,True,2125.9
Qwen3-4B-v7,thoi tiet may hom nay hay thay doi qua ban nhi?,False,1,seasonal_context,city,0.85,"{""intent"": ""seasonal_context"", ""scope"": ""city"", ""confidence"": 0.85}",seasonal_context,city,0.85,True,2123.3
Qwen3-4B-v7,Tổng quan thời tiết Thanh Oai buổi tối,False,1,weather_overview,district,0.74,"{""intent"": ""weather_overview"", ""scope"": ""district"", ""confidence"": 0.74}",weather_overview,district,0.74,True,2117.3
Qwen3-4B-v7,"So với hôm qua thì Mê Linh, Mê Linh hôm nay thế nào?",False,1,seasonal_context,ward,0.74,"{""intent"": ""seasonal_context"", ""scope"": ""ward"", ""confidence"": 0.74}",seasonal_context,ward,0.74,True,2130.2
Qwen3-4B-v7,Trời mưa hay nắng ở Xã Tam Hiệp hôm qua?,False,1,historical_weather,ward,0.92,"{""intent"": ""historical_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",historical_weather,ward,0.92,True,2118.7
Qwen3-4B-v7,Bệnh viện Bạch Mai hiện tại có nhiệt độ cảm nhận là bao nhiêu?,False,1,expert_weather_param,ward,0.62,"{""intent"": ""expert_weather_param"", ""scope"": ""ward"", ""confidence"": 0.62}",expert_weather_param,ward,0.62,True,2124.6
Qwen3-4B-v7,"co nen di bo buoi sang o yen nghia, ha dong hom nay khong?",False,1,activity_weather,ward,0.74,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.74}",activity_weather,ward,0.74,True,2039.5
Qwen3-4B-v7,Thị xã Sơn Tây tuần sau dự báo thế nào?,False,1,daily_forecast,district,0.92,"{""intent"":""daily_forecast"",""scope"":""ward"",""confidence"":0.92,""rewritten_query"":""Dự báo Thị xã Sơn Tây tuần sau thế nào?""}",daily_forecast,ward,0.92,False,3211.0
Qwen3-4B-v7,Ở phường Phú Lương hôm nay dễ chịu ghê!,False,1,smalltalk_weather,ward,0.62,"{""intent"": ""smalltalk_weather"", ""scope"": ""ward"", ""confidence"": 0.92}",smalltalk_weather,ward,0.92,True,2117.8
Qwen3-4B-v7,Hiện tại áp suất khí quyển tại Hà Nội là bao nhiêu ta?,False,1,expert_weather_param,city,0.92,"{""intent"": ""expert_weather_param"", ""scope"": ""city"", ""confidence"": 0.92}",expert_weather_param,city,0.92,True,2123.1
Qwen3-4B-v7,buổi tối thì sao?,True,3,hourly_forecast,ward,0.8,"{""intent"": ""hourly_forecast"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Đại Mỗ ngày mai buổi tối thế nào?""}",hourly_forecast,ward,0.8,True,4177.9
Qwen3-4B-v7,hôm nay có gì thú vị ngoài trời không?,True,2,activity_weather,ward,0.8,"{""intent"": ""activity_weather"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Hôm nay ở Phường Hoàng Mai có hoạt động ngoài trời nào thú vị không?""}",activity_weather,ward,0.8,True,4551.2
Qwen3-4B-v7,ngày mai có mưa không?,True,2,rain_query,ward,0.8,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.8, ""rewritten_query"": ""Phường Phú Lương ngày mai có mưa không?""}",rain_query,ward,0.8,True,3779.2
Qwen3-4B-v7,"Trời ở Cổ Đô, Ba Vì có đang mưa không?",False,1,rain_query,ward,0.74,"{""intent"": ""rain_query"", ""scope"": ""ward"", ""confidence"": 0.74}",rain_query,ward,0.74,True,2035.3
Qwen3-4B-v7,Gió ở quận Long Biên hiện tại mạnh không?,False,1,current_weather,district,0.92,"{""intent"": ""wind_query"", ""scope"": ""district"", ""confidence"": 0.92}",wind_query,district,0.92,False,2029.5
Qwen3-4B-v7,Từ 2 giờ đến 5 giờ chiều nay ở Hoàn Kiếm trời có nắng không?,False,1,hourly_forecast,district,0.74,"{""intent"": ""hourly_forecast"", ""scope"": ""district"", ""confidence"": 0.74}",hourly_forecast,district,0.74,True,2236.1
Qwen3-4B-v7,Thời điểm nào hôm nay phù hợp để khám phá Hà Nội ta?,False,1,activity_weather,city,0.92,"{""intent"": ""activity_weather"", ""scope"": ""city"", ""confidence"": 0.92}",activity_weather,city,0.92,True,2035.2
Qwen3-4B-v7,Dự báo thời tiết Hà Nội theo giờ cho buổi sáng như thế nào?,False,1,hourly_forecast,city,0.85,"{""intent"": ""hourly_forecast"", ""scope"": ""city"", ""confidence"": 0.85}",hourly_forecast,city,0.85,True,2211.2
